Time (+08),Latitude,Longitude,Course,kts,mph,feet,Rate,Reporting Facility
Tue 01:11:51 PM,2.7633,101.61,← 269°,263,303,2325,2185, FlightAware ADS-B (WMBF)
Tue 01:12:11 PM,2.7569,101.5868,↙ 240°,278,320,3125,2838, FlightAware ADS-B (SZB / WMSA)
Tue 01:12:28 PM,2.7401,101.5719,↙ 207°,280,322,4075,2914, FlightAware ADS-B (WMBF)
Tue 01:12:46 PM,2.7189,101.5679,↓ 175°,283,326,4825,3221, FlightAware ADS-B (SZB / WMSA)
Tue 01:13:02 PM,2.697,101.5721,↓ 168°,274,315,5900,3789, FlightAware ADS-B (SZB / WMSA)
Tue 01:13:24 PM,2.6711,101.5755,↓ 179°,264,304,7225,3128, FlightAware ADS-B (WMBF)
Tue 01:13:49 PM,2.6405,101.5759,↓ 179°,268,308,8350,2689, FlightAware ADS-B (SZB / WMSA)
Tue 01:14:17 PM,2.6058,101.5851,↓ 160°,273,314,9600,2675, FlightAware ADS-B (WMBF)
Tue 01:14:49 PM,2.5665,101.5996,↓ 160°,276,318,11025,2127, FlightAware ADS-B (SZB / WMSA)
Tue 01:15:12 PM,2.5408,101.6154,↘ 134°,296,341,11550,1557, FlightAware ADS-B (SZB / WMSA)
Tue 01:15:42 PM,2.5122,101.6478,↘ 131°,315,362,12400,2175, FlightAware ADS-B (SZB / WMSA)
Tue 01:16:12 PM,2.4873,101.6831,↘ 122°,314,361,13725,2025, FlightAware ADS-B (SZB / WMSA)
Tue 01:16:42 PM,2.4635,101.7218,↘ 121°,336,387,14425,1300, FlightAware ADS-B (WMBF)
Tue 01:17:12 PM,2.4401,101.7638,↘ 119°,356,410,15025,1650, FlightAware ADS-B (WMBF)
Tue 01:17:42 PM,2.4156,101.8076,↘ 119°,363,418,16075,2100, FlightAware ADS-B (SZB / WMSA)
Tue 01:18:12 PM,2.3915,101.8507,↘ 119°,366,421,17125,2274, FlightAware ADS-B (SZB / WMSA)
Tue 01:18:44 PM,2.366,101.8964,↘ 119°,362,417,18425,2109, FlightAware ADS-B (MKZ / WMKM)
Tue 01:19:16 PM,2.3395,101.9438,↘ 119°,369,425,19375,1645, FlightAware ADS-B (SZB / WMSA)
Tue 01:19:46 PM,2.3133,101.9908,↘ 119°,378,435,20125,1575, FlightAware ADS-B (QPG / WSAP)
Tue 01:20:16 PM,2.2879,102.0364,↘ 119°,384,442,20950,1625, FlightAware ADS-B (MKZ / WMKM)
Tue 01:20:46 PM,2.262,102.0829,↘ 119°,388,447,21750,1600, FlightAware ADS-B (SZB / WMSA)
Tue 01:21:16 PM,2.2357,102.13,↘ 119°,390,449,22550,1650, FlightAware ADS-B (QPG / WSAP)
Tue 01:21:46 PM,2.2095,102.1769,↘ 119°,391,450,23400,1250, FlightAware ADS-B (SZB / WMSA)
Tue 01:22:16 PM,2.1815,102.2271,↘ 119°,406,467,23800,1150, FlightAware ADS-B (MKZ / WMKM)
Tue 01:22:46 PM,2.1549,102.2748,↘ 119°,407,468,24550,1200, FlightAware ADS-B (WMAV)
Tue 01:23:16 PM,2.1268,102.3253,↘ 119°,405,466,25000,450, FlightAware ADS-B (WMAV)
Tue 01:23:46 PM,2.0987,102.3757,↘ 119°,400,460,25000,, FlightAware ADS-B (MKZ / WMKM)
Tue 01:24:16 PM,2.072,102.4237,↘ 119°,398,458,25000,, FlightAware ADS-B (SIN / WSSS)
Tue 01:24:46 PM,2.0448,102.4723,↘ 119°,389,448,25000,, FlightAware ADS-B (MKZ / WMKM)
Tue 01:25:17 PM,2.0179,102.5174,↘ 124°,387,445,25000,, FlightAware ADS-B (SZB / WMSA)
Tue 01:25:54 PM,1.9776,102.5717,↘ 127°,386,444,25000,, FlightAware ADS-B (SIN / WSSS)
Tue 01:26:25 PM,1.9435,102.6171,↘ 127°,387,445,25000,, FlightAware ADS-B (SIN / WSSS)
Tue 01:26:55 PM,1.912,102.6589,↘ 127°,387,445,25000,25, FlightAware ADS-B (SIN / WSSS)
Tue 01:27:25 PM,1.8787,102.703,↘ 127°,387,445,25025,, FlightAware ADS-B (SIN / WSSS)
Tue 01:27:58 PM,1.8446,102.7484,↘ 127°,387,445,25000,-24, FlightAware ADS-B (JHB / WMKJ)
Tue 01:28:28 PM,1.812,102.7916,↘ 127°,387,445,25000,, FlightAware ADS-B (JHB / WMKJ)
Tue 01:29:01 PM,1.7756,102.84,↘ 127°,389,448,25000,-24, FlightAware ADS-B (QPG / WSAP)
Tue 01:29:31 PM,1.7436,102.8832,↘ 124°,387,445,24975,-460, FlightAware ADS-B (WMAP)
Tue 01:30:03 PM,1.7159,102.9306,↘ 118°,385,443,24525,-919, FlightAware ADS-B (JHB / WMKJ)
Tue 01:30:33 PM,1.6904,102.9784,↘ 118°,389,448,24025,-1025, FlightAware ADS-B (JHB / WMKJ)
Tue 01:31:03 PM,1.6643,103.0273,↘ 118°,391,450,23500,-992, FlightAware ADS-B (JHB / WMKJ)
Tue 01:31:35 PM,1.6374,103.0778,↘ 118°,390,449,23000,-990, FlightAware ADS-B (WSAG)
Tue 01:31:53 PM,1.6181,103.1036,↘ 135°,393,452,22675,-1066, FlightAware ADS-B (XSP / WSSL)
Tue 01:32:13 PM,1.5851,103.1223,↓ 162°,395,455,22325,-962, FlightAware ADS-B (JHB / WMKJ)
Tue 01:32:32 PM,1.5516,103.1258,↓ 180°,397,457,22050,-861, FlightAware ADS-B (WMAP)
Tue 01:33:07 PM,1.4898,103.1237,↓ 179°,372,428,21550,-806, FlightAware ADS-B (JHB / WMKJ)
Tue 01:33:26 PM,1.458,103.1305,↓ 158°,351,404,21325,-686, FlightAware ADS-B (WSAG)
Tue 01:33:42 PM,1.4368,103.1422,↘ 148°,337,388,21150,-685, FlightAware ADS-B (JHB / WMKJ)
Tue 01:34:12 PM,1.3972,103.168,↘ 147°,316,364,20800,-1008, FlightAware ADS-B (MKZ / WMKM)
Tue 01:34:43 PM,1.3611,103.1916,↘ 147°,312,359,20125,-1426, FlightAware ADS-B (WSAG)
Tue 01:35:13 PM,1.3233,103.2166,↘ 147°,310,357,19350,-1427, FlightAware ADS-B (MKZ / WMKM)
Tue 01:35:45 PM,1.2863,103.2409,↘ 147°,306,352,18650,-1310, FlightAware ADS-B (XSP / WSSL)
Tue 01:36:16 PM,1.2489,103.2656,↘ 147°,303,349,17975,-1279, FlightAware ADS-B (XSP / WSSL)
Tue 01:36:46 PM,1.2133,103.2862,↘ 150°,300,345,17350,-1350, FlightAware ADS-B (JHB / WMKJ)
Tue 01:37:16 PM,1.1759,103.3078,↘ 150°,298,343,16625,-1450, FlightAware ADS-B (XSP / WSSL)
Tue 01:37:46 PM,1.14,103.3286,↘ 150°,299,344,15900,-1427, FlightAware ADS-B (XSP / WSSL)
Tue 01:38:18 PM,1.102,103.3507,↘ 150°,300,345,15150,-1331, FlightAware ADS-B (JHB / WMKJ)
Tue 01:38:48 PM,1.0663,103.3713,↘ 150°,298,343,14525,-1275, FlightAware ADS-B (XSP / WSSL)
Tue 01:39:18 PM,1.0294,103.3926,↘ 150°,296,341,13875,-1225, FlightAware ADS-B (JHB / WMKJ)
Tue 01:39:48 PM,0.9947,103.413,↘ 145°,291,335,13300,-1294, FlightAware ADS-B (XSP / WSSL)
Tue 01:40:09 PM,0.977,103.4354,↘ 112°,282,325,12775,-1295, FlightAware ADS-B (JHB / WMKJ)
Tue 01:40:32 PM,0.9728,103.4654,→ 94°,272,313,12350,-1194, FlightAware ADS-B (JHB / WMKJ)
Tue 01:41:03 PM,0.9696,103.5029,→ 95°,270,311,11700,-1258, FlightAware ADS-B (QPG / WSAP)
Tue 01:41:34 PM,0.9666,103.5411,→ 95°,270,311,11050,-1255, FlightAware ADS-B (QPG / WSAP)
Tue 01:41:58 PM,0.963,103.5706,→ 101°,269,310,10550,-1194, FlightAware ADS-B (WSAG)
Tue 01:42:28 PM,0.9552,103.608,→ 102°,265,305,9975,-1175, FlightAware ADS-B (SIN / WSSS)
Tue 01:42:58 PM,0.948,103.6422,→ 102°,263,303,9375,-1207, FlightAware ADS-B (XSP / WSSL)
Tue 01:43:14 PM,0.9461,103.6617,→ 90°,259,298,9050,-1256, FlightAware ADS-B (TGA / WSAT)
Tue 01:43:41 PM,0.9477,103.6935,→ 87°,257,296,8475,-1241, FlightAware ADS-B (WSAG)
Tue 01:44:12 PM,0.9499,103.7301,→ 87°,254,292,7850,-1156, FlightAware ADS-B (QPG / WSAP)
Tue 01:44:42 PM,0.9516,103.7654,→ 87°,247,284,7300,-1050, FlightAware ADS-B (WSAG)
Tue 01:45:12 PM,0.9536,103.7978,→ 86°,240,276,6800,-1175, FlightAware ADS-B (TGA / WSAT)
Tue 01:45:42 PM,0.9559,103.8319,→ 86°,240,276,6125,-1102, FlightAware ADS-B (TGA / WSAT)
Tue 01:46:01 PM,0.9589,103.8517,→ 69°,230,265,5900,-729, FlightAware ADS-B (WSAG)
Tue 01:46:17 PM,0.9701,103.8649,↗ 34°,220,253,5700,-662, FlightAware ADS-B (WSAC)
Tue 01:46:35 PM,0.9868,103.8687,↑ 354°,213,245,5525,-525, FlightAware ADS-B (XSP / WSSL)
Tue 01:46:57 PM,1.008,103.8644,↑ 346°,202,232,5350,-480, FlightAware ADS-B (XSP / WSSL)
Tue 01:47:25 PM,1.033,103.8581,↑ 343°,197,227,5125,-254, FlightAware ADS-B (WSAC)
Tue 01:47:56 PM,1.0572,103.8444,↖ 326°,202,232,5100,-32, FlightAware ADS-B (WSAC)
Tue 01:48:12 PM,1.0702,103.8355,↖ 326°,199,229,5100,-328, FlightAware ADS-B (XSP / WSSL)
Tue 01:48:28 PM,1.0826,103.8276,↖ 331°,196,226,4925,-838, FlightAware ADS-B (QPG / WSAP)
Tue 01:48:46 PM,1.0981,103.8263,↑ 16°,190,219,4625,-986, FlightAware ADS-B (QPG / WSAP)
Tue 01:49:03 PM,1.11,103.8347,↗ 48°,190,219,4350,-894, FlightAware ADS-B (QPG / WSAP)
Tue 01:49:33 PM,1.1277,103.8561,↗ 51°,190,219,3925,-825, FlightAware ADS-B (XSP / WSSL)
Tue 01:50:03 PM,1.1437,103.8757,↗ 51°,186,214,3525,-794, FlightAware ADS-B (QPG / WSAP)
Tue 01:50:24 PM,1.1551,103.8896,↗ 47°,185,213,3250,-770, FlightAware ADS-B (TGA / WSAT)
Tue 01:50:40 PM,1.1659,103.8984,↗ 33°,183,211,3050,-792, FlightAware ADS-B (QPG / WSAP)
Tue 01:51:00 PM,1.1816,103.9064,↗ 24°,178,205,2775,-500, FlightAware ADS-B (XSP / WSSL)
Tue 01:51:31 PM,1.2028,103.9156,↗ 23°,155,178,2625,-191, FlightAware ADS-B (QPG / WSAP)
Tue 01:51:47 PM,1.2135,103.9202,↗ 23°,146,168,2625,-163, FlightAware ADS-B (QPG / WSAP)
Tue 01:52:17 PM,1.2315,103.9279,↗ 23°,148,170,2500,-543, FlightAware ADS-B (TGA / WSAT)
Tue 01:52:45 PM,1.2507,103.9359,↗ 23°,148,170,2100,-750, FlightAware ADS-B (SIN / WSSS)
Tue 01:53:15 PM,1.2686,103.9435,↗ 23°,146,168,1775,-725, FlightAware ADS-B (QPG / WSAP)
Tue 01:53:45 PM,1.2874,103.9514,↗ 24°,142,163,1375,-750, FlightAware ADS-B (WSAG)
Tue 01:53:53 PM,1.2922,103.9535,↗ 23°,139,160,1300,-656, Surface and Near-Surface
Tue 01:54:01 PM,1.2971,103.9556,↗ 23°,139,160,1200,-750, FlightAware ADS-B (SIN / WSSS)
Tue 01:54:17 PM,1.3068,103.9596,↗ 23°,138,159,1000,-682, FlightAware ADS-B (XSP / WSSL)
Tue 01:54:34 PM,1.3167,103.9638,↗ 23°,135,155,825,-682, FlightAware ADS-B (WSAC)
Tue 01:54:50 PM,1.3259,103.9677,↗ 23°,135,155,625,-703, FlightAware ADS-B (WSAG)
Tue 01:55:06 PM,1.3355,103.9718,↗ 23°,135,155,450,-656, FlightAware ADS-B (XSP / WSSL)
Tue 01:55:22 PM,1.3445,103.9756,↗ 24°,135,155,275,-656, FlightAware ADS-B (SIN / WSSS)
Tue 01:55:52 PM    Arrival (SIN) @ Tuesday 01:55:52 PM +08,,,,,,,, FlightAware
Taxi Time: 11 minutes,,,,,,,,
Tue 02:07:00 PM    Gate Arrival (SIN) @ Tuesday 02:07:00 PM +08,,,,,,,, Airline
,,,,,,,,
Mon 12:49:00 PM    Left Gate (KUL) @ Monday 12:49:00 PM +08,,,,,,,, Airline
Taxi Time: 25 minutes,,,,,,,,
Mon 01:14:07 PM    Departure (KUL) @ Monday 01:14:07 PM +08,,,,,,,, Surface and Near-Surface
Mon 01:14:07 PM,2.7281,101.6843,↖ 326°,161,185,450,, Surface and Near-Surface
Mon 01:14:18 PM,2.735,101.6797,↖ 326°,164,189,875,1607, FlightAware ADS-B (KUL / WMKK)
Mon 01:14:35 PM,2.7459,101.6726,↖ 327°,181,208,1200,1045, FlightAware ADS-B (SZB / WMSA)
Mon 01:14:51 PM,2.7572,101.6642,↖ 316°,206,237,1450,857, FlightAware ADS-B (WMBF)
Mon 01:15:10 PM,2.7652,101.6447,← 275°,243,280,1700,1745, FlightAware ADS-B (KUL / WMKK)
Mon 01:15:40 PM,2.7637,101.6083,← 266°,267,307,2875,2478, FlightAware ADS-B (KUL / WMKK)
Mon 01:15:56 PM,2.7594,101.5908,← 249°,269,310,3600,2719, FlightAware ADS-B (SZB / WMSA)
Mon 01:16:12 PM,2.7464,101.575,↙ 218°,277,319,4325,2571, FlightAware ADS-B (SZB / WMSA)
Mon 01:16:31 PM,2.7231,101.5676,↓ 183°,286,329,5100,2813, FlightAware ADS-B (SZB / WMSA)
Mon 01:16:52 PM,2.6959,101.5725,↓ 167°,285,328,6200,2959, FlightAware ADS-B (SZB / WMSA)
Mon 01:17:08 PM,2.6747,101.5757,↓ 175°,290,334,6925,2878, FlightAware ADS-B (SZB / WMSA)
Mon 01:17:29 PM,2.6448,101.576,↓ 180°,294,338,7975,2963, FlightAware ADS-B (KUL / WMKK)
Mon 01:17:48 PM,2.6188,101.5807,↓ 162°,294,338,8900,2750, FlightAware ADS-B (KUL / WMKK)
Mon 01:18:05 PM,2.5981,101.5902,↘ 154°,298,343,9625,2464, FlightAware ADS-B (KUL / WMKK)
Mon 01:18:30 PM,2.5677,101.6077,↘ 144°,304,350,10625,2337, FlightAware ADS-B (SZB / WMSA)
Mon 01:18:48 PM,2.5502,101.6271,↘ 125°,309,356,11300,2344, FlightAware ADS-B (KUL / WMKK)
Mon 01:19:18 PM,2.5281,101.6645,↘ 121°,314,361,12500,2375, FlightAware ADS-B (KUL / WMKK)
Mon 01:19:48 PM,2.5053,101.7026,↘ 121°,320,368,13675,2311, FlightAware ADS-B (KUL / WMKK)
Mon 01:20:19 PM,2.4826,101.7406,↘ 121°,322,371,14850,2189, FlightAware ADS-B (SZB / WMSA)
Mon 01:20:49 PM,2.4591,101.7799,↘ 121°,328,377,15900,1750, FlightAware ADS-B (KUL / WMKK)
Mon 01:21:19 PM,2.4355,101.8196,↘ 120°,343,395,16600,1040, FlightAware ADS-B (KUL / WMKK)
Mon 01:21:51 PM,2.4092,101.8639,↘ 121°,367,422,16975,762, FlightAware ADS-B (XSP / WSSL)
Mon 01:22:22 PM,2.3801,101.9128,↘ 121°,393,452,17400,1328, FlightAware ADS-B (QPG / WSAP)
Mon 01:22:52 PM,2.352,101.9597,↘ 121°,396,456,18325,1600, FlightAware ADS-B (QPG / WSAP)
Mon 01:23:22 PM,2.3248,102.0055,↘ 121°,405,466,19000,1600, FlightAware ADS-B (PKU / WIBB)
Mon 01:23:52 PM,2.2947,102.0559,↘ 121°,407,468,19925,1573, FlightAware ADS-B (XSP / WSSL)
Mon 01:24:24 PM,2.2644,102.1067,↘ 121°,417,480,20625,1429, FlightAware ADS-B (SZB / WMSA)
Mon 01:24:55 PM,2.2337,102.1581,↘ 121°,421,484,21425,1672, FlightAware ADS-B (SIN / WSSS)
Mon 01:25:25 PM,2.2031,102.2096,↘ 121°,421,484,22325,1645, FlightAware ADS-B (KUL / WMKK)
Mon 01:25:57 PM,2.1715,102.2626,↘ 121°,423,487,23125,1500, FlightAware ADS-B (MKZ / WMKM)
Mon 01:26:27 PM,2.1411,102.3136,↘ 121°,424,488,23875,1550, FlightAware ADS-B (MKZ / WMKM)
Mon 01:26:57 PM,2.1111,102.364,↘ 121°,423,487,24675,1425, FlightAware ADS-B (SZB / WMSA)
Mon 01:27:27 PM,2.0812,102.4143,↘ 121°,426,490,25300,1275, FlightAware ADS-B (SZB / WMSA)
Mon 01:27:57 PM,2.0507,102.4655,↘ 121°,429,494,25950,1170, FlightAware ADS-B (SZB / WMSA)
Mon 01:28:17 PM,2.0283,102.5024,↘ 122°,431,496,26275,988, FlightAware ADS-B (SZB / WMSA)
Mon 01:28:38 PM,2.0053,102.5353,↘ 127°,434,499,26625,824, FlightAware ADS-B (WSAG)
Mon 01:29:08 PM,1.9697,102.5824,↘ 127°,436,502,26975,375, FlightAware ADS-B (PKU / WIBB)
Mon 01:29:38 PM,1.9332,102.6309,↘ 127°,436,502,27000,24, FlightAware ADS-B (QPG / WSAP)
Mon 01:30:10 PM,1.8953,102.6813,↘ 127°,436,502,27000,, FlightAware ADS-B (XSP / WSSL)
Mon 01:30:40 PM,1.8576,102.7314,↘ 127°,436,502,27000,, FlightAware ADS-B (XSP / WSSL)
Mon 01:31:10 PM,1.822,102.7787,↘ 127°,437,503,27000,-231, FlightAware ADS-B (XSP / WSSL)
Mon 01:31:45 PM,1.7779,102.8372,↘ 127°,435,501,26750,-623, FlightAware ADS-B (JHB / WMKJ)
Mon 01:32:15 PM,1.7448,102.8826,↘ 124°,414,476,26325,-900, FlightAware ADS-B (WSAG)
Mon 01:32:45 PM,1.7147,102.9336,↘ 118°,401,461,25850,-975, FlightAware ADS-B (JHB / WMKJ)
Mon 01:33:15 PM,1.6894,102.9811,↘ 118°,400,460,25350,-950, FlightAware ADS-B (XSP / WSSL)
Mon 01:33:45 PM,1.6626,103.0313,↘ 118°,400,460,24900,-1275, FlightAware ADS-B (JHB / WMKJ)
Mon 01:34:15 PM,1.6379,103.0774,↘ 118°,398,458,24075,-1882, FlightAware ADS-B (PKU / WIBB)
Mon 01:34:36 PM,1.6148,103.1111,↘ 133°,396,456,23300,-2100, FlightAware ADS-B (QPG / WSAP)
Mon 01:34:55 PM,1.5891,103.1296,↘ 152°,396,456,22675,-2034, FlightAware ADS-B (PKU / WIBB)
Mon 01:35:35 PM,1.5179,103.1586,↓ 158°,413,475,21300,-2036, FlightAware ADS-B (PKU / WIBB)
Mon 01:36:05 PM,1.4649,103.1798,↓ 158°,415,478,20300,-2041, FlightAware ADS-B (PKU / WIBB)
Mon 01:36:36 PM,1.4097,103.2018,↓ 158°,409,471,19225,-2066, FlightAware ADS-B (PKU / WIBB)
Mon 01:37:06 PM,1.355,103.2237,↓ 158°,402,463,18200,-1893, FlightAware ADS-B (WSAC)
Mon 01:37:37 PM,1.3039,103.2442,↓ 158°,394,453,17300,-1279, FlightAware ADS-B (TGA / WSAT)
Mon 01:38:07 PM,1.2541,103.2644,↓ 156°,386,444,16900,-1020, FlightAware ADS-B (JHB / WMKJ)
Mon 01:38:27 PM,1.2223,103.2815,↘ 150°,385,443,16450,-1725, FlightAware ADS-B (JHB / WMKJ)
Mon 01:38:47 PM,1.1918,103.2994,↘ 148°,384,442,15750,-1950, FlightAware ADS-B (QPG / WSAP)
Mon 01:39:07 PM,1.1672,103.3259,↘ 120°,379,436,15150,-1669, FlightAware ADS-B (QPG / WSAP)
Mon 01:39:49 PM,1.1409,103.3929,→ 110°,367,422,14025,-1688, FlightAware ADS-B (QPG / WSAP)
Mon 01:40:19 PM,1.1227,103.4395,↘ 112°,361,415,13125,-1675, FlightAware ADS-B (QPG / WSAP)
Mon 01:40:49 PM,1.1053,103.4846,↘ 111°,354,407,12350,-1150, FlightAware ADS-B (XSP / WSSL)
Mon 01:41:19 PM,1.0883,103.5292,↘ 111°,334,384,11975,-848, FlightAware ADS-B (JHB / WMKJ)
Mon 01:41:35 PM,1.0791,103.5547,→ 107°,323,372,11700,-1088, FlightAware ADS-B (QPG / WSAP)
Mon 01:41:59 PM,1.0739,103.5868,→ 97°,318,366,11250,-1528, FlightAware ADS-B (TGA / WSAT)
Mon 01:42:29 PM,1.0688,103.6296,→ 97°,304,350,10325,-1875, FlightAware ADS-B (TGA / WSAT)
Mon 01:42:59 PM,1.0636,103.6712,→ 97°,294,338,9375,-2150, FlightAware ADS-B (JHB / WMKJ)
Mon 01:43:29 PM,1.0581,103.7107,→ 98°,293,337,8175,-2394, FlightAware ADS-B (TGA / WSAT)
Mon 01:43:46 PM,1.0546,103.7343,→ 99°,292,336,7500,-1532, FlightAware ADS-B (TGA / WSAT)
Mon 01:44:16 PM,1.049,103.7716,→ 99°,269,310,6975,-1156, FlightAware ADS-B (WSAG)
Mon 01:44:34 PM,1.0465,103.7954,→ 90°,253,291,6575,-1500, FlightAware ADS-B (QPG / WSAP)
Mon 01:44:51 PM,1.0528,103.8123,↗ 59°,242,278,6100,-1564, FlightAware ADS-B (QPG / WSAP)
Mon 01:45:21 PM,1.0717,103.8375,↗ 52°,230,265,5350,-1578, FlightAware ADS-B (QPG / WSAP)
Mon 01:45:49 PM,1.0902,103.8612,↗ 51°,223,257,4575,-1568, FlightAware ADS-B (TGA / WSAT)
Mon 01:46:05 PM,1.103,103.8718,↗ 33°,221,254,4200,-1406, FlightAware ADS-B (XSP / WSSL)
Mon 01:46:21 PM,1.1185,103.8797,↗ 25°,220,253,3825,-946, FlightAware ADS-B (SIN / WSSS)
Mon 01:46:51 PM,1.1444,103.891,↗ 23°,206,237,3475,-600, FlightAware ADS-B (QPG / WSAP)
Mon 01:47:21 PM,1.1698,103.9017,↗ 23°,187,215,3225,-625, FlightAware ADS-B (TGA / WSAT)
Mon 01:47:51 PM,1.1925,103.9113,↗ 23°,169,194,2850,-664, FlightAware ADS-B (SIN / WSSS)
Mon 01:48:22 PM,1.2149,103.9208,↗ 23°,179,206,2550,-492, FlightAware ADS-B (WSAG)
Mon 01:48:52 PM,1.2378,103.9305,↗ 23°,161,185,2350,-600, FlightAware ADS-B (QPG / WSAP)
Mon 01:49:22 PM,1.2571,103.9387,↗ 23°,150,173,1950,-725, FlightAware ADS-B (QPG / WSAP)
Mon 01:49:52 PM,1.2754,103.9463,↗ 23°,143,165,1625,-672, FlightAware ADS-B (TGA / WSAT)
Mon 01:50:20 PM,1.2922,103.9535,↗ 23°,138,159,1300,-750, Surface and Near-Surface
Mon 01:50:36 PM,1.3021,103.9577,↗ 23°,138,159,1075,-703, FlightAware ADS-B (WSAC)
Mon 01:50:52 PM,1.3108,103.9613,↗ 23°,137,158,925,-656, FlightAware ADS-B (WSAG)
Mon 01:51:08 PM,1.3212,103.9657,↗ 23°,137,158,725,-727, FlightAware ADS-B (QPG / WSAP)
Mon 01:51:25 PM,1.331,103.9698,↗ 23°,140,161,525,-727, FlightAware ADS-B (QPG / WSAP)
Mon 01:51:41 PM,1.3408,103.974,↗ 23°,138,159,325,-703, FlightAware ADS-B (WSAC)
Mon 01:51:57 PM,1.3492,103.9776,↗ 23°,137,158,150,-656, FlightAware ADS-B (SIN / WSSS)
Mon 01:52:48 PM    Arrival (SIN) @ Monday 01:52:48 PM +08,,,,,,,, FlightAware
Taxi Time: 9 minutes,,,,,,,,
Mon 02:02:00 PM    Gate Arrival (SIN) @ Monday 02:02:00 PM +08,,,,,,,, Airline
,,,,,,,,
Sun 01:37:00 PM    Left Gate (KUL) @ Sunday 01:37:00 PM +08,,,,,,,, Airline
Taxi Time: 13 minutes,,,,,,,,
Sun 01:50:21 PM    Departure (KUL) @ Sunday 01:50:21 PM +08,,,,,,,, Surface and Near-Surface
Sun 01:50:21 PM,2.7383,101.6774,↖ 326°,169,194,375,, Surface and Near-Surface
Sun 01:50:38 PM,2.7482,101.6707,↖ 326°,168,193,875,1591, FlightAware ADS-B (SZB / WMSA)
Sun 01:50:54 PM,2.7596,101.6607,← 308°,196,226,1250,1266, FlightAware ADS-B (KUL / WMKK)
Sun 01:51:10 PM,2.7633,101.6474,← 274°,220,253,1550,1157, FlightAware ADS-B (SZB / WMSA)
Sun 01:51:29 PM,2.7628,101.6249,← 269°,250,288,1925,1500, FlightAware ADS-B (KUL / WMKK)
Sun 01:51:48 PM,2.7618,101.6012,← 262°,274,315,2500,2167, FlightAware ADS-B (SZB / WMSA)
Sun 01:52:05 PM,2.7536,101.5831,↙ 234°,278,320,3225,2956, FlightAware ADS-B (SZB / WMSA)
Sun 01:52:22 PM,2.7355,101.5704,↙ 203°,277,319,4175,3221, FlightAware ADS-B (SZB / WMSA)
Sun 01:52:39 PM,2.7124,101.5692,↓ 170°,280,322,5050,2577, FlightAware ADS-B (SZB / WMSA)
Sun 01:53:01 PM,2.6846,101.5748,↓ 171°,281,323,5850,1500, FlightAware ADS-B (SZB / WMSA)
Sun 01:53:27 PM,2.651,101.5759,↓ 180°,283,326,6250,1670, FlightAware ADS-B (SZB / WMSA)
Sun 01:53:45 PM,2.6257,101.5785,↓ 166°,287,330,7075,2833, FlightAware ADS-B (KUL / WMKK)
Sun 01:54:12 PM,2.5938,101.59,↓ 160°,287,330,8375,2789, FlightAware ADS-B (SZB / WMSA)
Sun 01:54:42 PM,2.5551,101.6041,↓ 160°,293,337,9725,2311, FlightAware ADS-B (SZB / WMSA)
Sun 01:55:13 PM,2.5145,101.6192,↓ 160°,314,361,10725,1525, FlightAware ADS-B (SZB / WMSA)
Sun 01:55:43 PM,2.4703,101.6356,↓ 160°,344,396,11275,1574, FlightAware ADS-B (KUL / WMKK)
Sun 01:56:14 PM,2.4217,101.6536,↓ 160°,355,409,12325,2153, FlightAware ADS-B (QPG / WSAP)
Sun 01:56:45 PM,2.3737,101.6716,↓ 158°,363,418,13500,2118, FlightAware ADS-B (KUL / WMKK)
Sun 01:57:05 PM,2.3458,101.6908,↘ 137°,374,430,14125,2059, FlightAware ADS-B (KUL / WMKK)
Sun 01:57:36 PM,2.3092,101.7274,↘ 135°,376,433,15250,2115, FlightAware ADS-B (SZB / WMSA)
Sun 01:58:06 PM,2.2712,101.7658,↘ 135°,381,438,16275,1800, FlightAware ADS-B (KUL / WMKK)
Sun 01:58:36 PM,2.2334,101.8041,↘ 135°,390,449,17050,1525, FlightAware ADS-B (KUL / WMKK)
Sun 01:59:06 PM,2.1946,101.8434,↘ 135°,400,460,17800,1431, FlightAware ADS-B (SZB / WMSA)
Sun 01:59:41 PM,2.1493,101.8891,↘ 135°,411,473,18600,1395, FlightAware ADS-B (SZB / WMSA)
Sun 02:00:03 PM,2.1231,101.9244,↘ 117°,420,483,19125,1721, FlightAware ADS-B (QPG / WSAP)
Sun 02:00:42 PM,2.0953,101.9923,↘ 112°,417,480,20350,1783, FlightAware ADS-B (MKZ / WMKM)
Sun 02:01:12 PM,2.0736,102.0464,↘ 112°,420,483,21175,1750, FlightAware ADS-B (MKZ / WMKM)
Sun 02:01:42 PM,2.0521,102.1001,↘ 112°,417,480,22100,2100, FlightAware ADS-B (MKZ / WMKM)
Sun 02:02:12 PM,2.0313,102.1522,↘ 112°,408,470,23275,2050, FlightAware ADS-B (SZB / WMSA)
Sun 02:02:42 PM,2.0105,102.2044,↘ 112°,408,470,24150,1625, FlightAware ADS-B (SZB / WMSA)
Sun 02:03:12 PM,1.9891,102.2584,↘ 112°,405,466,24900,810, FlightAware ADS-B (SZB / WMSA)
Sun 02:03:45 PM,1.9664,102.3153,↘ 112°,400,460,25000,95, FlightAware ADS-B (JHB / WMKJ)
Sun 02:04:15 PM,1.9455,102.3678,↘ 112°,403,464,25000,, FlightAware ADS-B (WMAP)
